id,text,label,source,platform_type,language,date_collected
UG_FALSE_276,"Were UNIMAID students, staff paraded in viral video as Boko Haram informants?",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_277,Understanding President Barrow’s viral remarks likening Brufut to Dubai,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_278,False! NAYMOTE’s 2025 Meter Report covers one year of Boakai’s administration,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_279,"False! Liberia’s 2017 Domestic Revenue, not $452 million",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_280,"Did the U.S. suspend visa processing for citizens from 75 countries, including Liberia?",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_281,Did Iranian protesters burn Liberia’s flag?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_282,Did Kwankwaso say he would agree to be Peter Obi’s running mate?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_283,"2022 ACF Free cancer treatment, recirculated in 2026",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_284,Edo Protests: What you should know before protesting in Nigeria,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_285,"Images of Osimhen proposing to Regina, AI-generated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_286,"Claim Greenland parliament bans Trump, misleading",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_287,Did Jennifer Hudson collapse on stage during performance?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_288,"Facebook video allegedly showing Uganda post-election protest, not recent",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_289,Gaskiya ne: Dala ɗaya ta kai sama da miliyan ɗaya a kuɗin Iran,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_290,Weekly round-up: Trending claims DUBAWA verified this week,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_291,Le Sénégal ne perd-il jamais quand Sadio Mané marque ?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_292,Did bandits cause residents to flee in viral footage?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_293,"Non, Alpha Condé et Cellou Dalein Diallo n&#8217;ont pas félicité l’actuel président de la République de Guinée",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_294,False! Johnson Sirleaf’s Unity Party did not leave exchange rate at $130,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_295,"Claim Liberia condemns America’s action against Venezuela, misleading",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_296,"X user’s claim US war secretary heads to meet Nigerian leaders, false",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_297,"Claim over 16,000 people cancelled FIFA World Cup 26™ tickets because of Trump, false",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_298,Was Sheikh Gumi banned from entering Saudi Arabia?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_299,"Viral footage of terrorists passing freely through army checkpoint, from movie set",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_300,"Video of Fubara claiming superiority over Rivers State lawmakers, not recent",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_301,"Elections au Bénin : non, ce n’est pas la cour suprême qui donne les résultats définitifs pour les communales",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_302,Did Salah buy $25 million private hospital for Egypt’s elderly?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_303,"Viral images of Osimhen visiting RCCG after Algeria&#8217;s loss, misleading!",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_304,"False! Incredible JJ didn&#8217;t meet Davido, viral photos doctored",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_305,New irregular migration trends in The Gambia fuel tragic loss of lives,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_306,"False! Image of Tinubu sitting beside Anthony Joshua in hospital, fake",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_307,"Da’war cewa Bill Gates ya bukaci a tattara bayanan jarirai (digital IDs) a Kenya, yaudara ce",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_308,Hoton Shugaba Tinubu ya kai wa Anthony Joshua ziyara a asibiti an yi amfani da kirkirarriyar fasaha ce ta AI,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_309,La supposée victoire nationale de LD aux élections législatives au Bénin ne repose sur aucune donnée officielle,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_310,De prétendus “résultats généraux” des législatives et municipales du Bénin diffusés sur Facebook,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_311,Elections communales 2026 au Bénin : aucune preuve que l’UPR a remporté  2 sièges à Ouèdo,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_312,"Facebook user’s claim Anthony Joshua retired from boxing, misleading",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_313,"Viral video of Anthony Joshua retiring from boxing, AI-generated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_314,Déroulement du vote des législatives et municipales du 11 janvier 2026 au Bénin,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_315,False! The Japan Freeway project was not dedicated by former President Ellen Johnson Sirleaf,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_316,"Image claiming bandits assisted woman during childbirth, AI-generated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_317,Bénin : des retards d’ouverture de postes de vote signalés lors des législatives et municipales,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_318,Bénin : Un faux taux de participation mis en exergue dans le commentaire d’un internaute,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_319,"Anthony Joshua’s alleged retirement, other top claims fact-checked this week",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_320,Infox : le coût et la taille de l’ambassade américaine à Dakar largement exagérés,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_321,Bénin : les frontières terrestres restent ouvertes le jour de vote suite à la modification de la décision du gouvernement,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_322,Bénin : aucune preuve n’atteste l’implication du président du Niger dans la tentative de coup d’Etat,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_323,Absence d’engouement pour les élections législatives et communales au Bénin,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_324,Bénin : le recrutement de 89 686 agents électoraux par la CENA fait-il chuter le taux de chômage à 0 % ?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_325,Une vidéo fait croire à une manifestation pour le départ du président du Bénin,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_326,Karya! Najeriya ba ta hana matafiya ‘yan asalin Amurka shiga kasarta ba,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_327,Shin harin Amurka ya lalata gidan Gumi?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_328,"Viral image of Anthony Joshua allegedly mourning deceased friends, AI-generated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_329,False! Norwegian government doesn’t award Nobel Peace Prize as Trump claimed,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_330,False! Nigeria has not imposed travel ban on US nationals,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_331,2025: Four ridiculous claims on coups in West Africa,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_332,Ibrahim Traore: Seven claims about Burkina Faso leader we fact-cheched in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_333,"Did Anthony Joshua retire from boxing, as social media users claim?",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_334,"Facebook user’s claim Trump threatened Tinubu with arrest, unsubstantiated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_335,"Broadcast alleging Turkey sponsors in Nigeria, not recent",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_336,No evidence ICC arrested Sheikh Gumi,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_337,"False! Peller did not meet Lionel Messi, viral photo doctored",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_338,Six AI-generated deepfakes that deceived Nigerians in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_339,"Bidiyon Fulani na wasa da wani makamin da Amurka ta harbo, a jihar Sokoto ne?",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_340,Da’awa hudu masu sarkakiya game da juyin  mulki a Afurka ta Yamma a 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_341,Misleading! WAEC clarifies the status of K-School 2025 WASSCE result,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_342,Key takeaways from DUBAWA 2025 in-depth stories,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_343,Is Nigeria&#8217;s domestic flight cheapest in the world?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_344,Five claims that thrived during Christian Genocide saga,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_345,Shin da gaske ne shugaban kasar Afurka ta Kudu ya bukaci Najeriya ta saki Nnamdi Kanu?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_346,Hoton da aka yada a shafin X cewa an kama mambobin IPOB ko ESN an yi shi ne tun a 2021,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_347,Juyin mulki a a Jamhuriyar Bene da bai nasara ba: Shin shugaban Najeriya na iya aikawa da dakarun soja zuwa wata kasa ba tare da amincewar majalisa ba?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_348,Shin sojan Amurka sun kaddamar da hari kan mayakan ISWAP a yankin Tafkin Chadi?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_349,Shin dafin kudan zuma na maganin cutar kansa?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_350,Shin Njeriya ta san yawan Musulmi da Kirista da ke zaune a kasar?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_351,"Bidiyon Gumi na kira ga Gwamnatin Tarayya ta shigar da bukatun ‘yanfashin daji a cikin kasafin Najeriya, an kirkire shi ne da kirkirarriyar fasaha",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_352,Four ridiculous claims on coups across West Africa verified in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_353,"Baking soda, lemon mixture does not cure mouth odour",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_354,Plusieurs vidéos sorties de leurs contextes pour faire croire à des manifestations lors de la présidentielle en Guinée,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_355,Did the US airstrike destroy Gumi’s residence?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_356,"Images of Tinubu’s visit to Anthony Joshua in the hospital, AI-generated",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_357,"De faux chiffres créditent le candidat à la présidentielle guinéenne, Abdoulaye Yéro Baldé, de 53% des voix",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_358,Présidentielle en Guinée : le bulletin de vote n’a pas été conçu pour favoriser Mamadi Doumbouya,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_359,Seven Traore-related claims fact-checked in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_360,False! No Statement from Anthony Joshua that he will never visit Nigeria,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_361,Nigerian university clarifies viral concessional pass issue,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_362,"Claim Bill Gates urged digital IDs for babies in Kenya, misleading",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_363,Five times AI content heightened insecurity issues in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_364,Old footage from Côte d&#8217;Ivoire represented as Trump&#8217;s intervention in Nigeria,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_365,Did New York record the first successful sickle cell anaemia cure?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_366,Six statements falsely attributed to government officials in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_367,False! More Nimbaians did not vote in the 2023 presidential run-off election than in the first round,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_368,False! The SLPP government did not inherit 6.7% economic growth,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_369,10 misleading videos recirculated in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_370,Des agents de bureaux de vote ont-ils manifesté dans la commune de Matoto en Guinée?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_371,"Non, cette vidéo d&#8217;une altercation dans un bureau de vote n’est pas filmée en Guinée",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_372,Five viral claims DUBAWA fact-checked on food and agriculture in Nigeria,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_373,"Guinée : Attention, le contenu de cette vidéo d’une présentatrice critiquant la transition est un deepfake",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_374,Is cooking rice and eggs together poisonous?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_375,Guinée : une image générée par intelligence artificielle présentée comme un bourrage d’urnes par des militaires le jour du vote,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_376,Hushpuppi was not released or deported to Nigeria,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_377,Six top political claims DUBAWA verified in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_378,Une vidéo sortie de son contexte présentée comme une manifestation dans un quartier de Conakry le jour du scrutin,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_379,Des fausses images utilisées pour faire croire à un coup d’État en Côte d’Ivoire,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_380,"Aucune preuve concernant une démission du Président ivoirien, Alassane Ouattara",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_381,Guinée : aucune preuve d’un déploiement des forces spéciales pour sécuriser l’après-scrutin présidentiel,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_382,Une vidéo trompeuse accuse la CEI de fraude électorale,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_383,Une vidéo manipulée jette le discrédit sur les mouvements de soutien au président de transition de la Guinée,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_384,Des tirs dans la banlieue de Conakry provoquent une désinformation sur un coup d’Etat,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_385,En Guinée : un soutien du président de transition présenté comme un manipulateur visant sa destitution,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_386,Five absurd health claims that rocked 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_387,Does applying castor oil to sanitary pads cure fibroids?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_388,Législatives à Marcory : un candidat affirme que des citoyens utilisent des cartes d’électeurs appartenant à d’autres,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_389,Top five claims about cancer we fact-checked in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_390,Sheikh Gumi did not threaten defence minister over killing of bandits,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_391,Guinée : une vidéo de GN224 montrant une manifestation pour les leaders du FNDC est fausse,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_392,"Une fausse déclaration attribuée au ministre ivoirien de la Défense, Téné Birahima Ouattara",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_393,Maryam Sanda: Does state pardon apply to cases pending in court?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_394,"Affirmation sur des bulletins vierges à Yopougon : aucune preuve existante, la CEI dément",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_395,Aucun électeur n’a voté en Haute-Guinée 2 jours avant la date initiale de la présidentielle,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_396,Guinée : un discours autocritique faussement attribué au général Mamadi Doumbouya,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_397,Combien de députés compte l’Assemblée Nationale de Côte d’Ivoire et comment sont répartis les sièges ?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_398,Une vidéo détournée de son contexte pour faire croire à la victoire de Simone Gbagbo à la présidentielle 2025 en Côte d’Ivoire,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_399,Comment est élu un député en Côte d’Ivoire ?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_400,Une vidéo générée par l’intelligence artificielle tente de faire croire à un coup d’État en Côte d’Ivoire,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_401,Législatives 2025 ivoiriennes : des propos du président de la Commission électorale indépendante modifiés,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_402,Do condoms contain toxic chemicals capable of damaging the uterus?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_403,"Présidentielle du 28 décembre 2025, neuf candidats pour clore quatre ans de transition en Guinée",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_404,La CEDEAO n’a pas annulé le scrutin législatif du 27 décembre en Côte d’Ivoire,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_405,Seven Trump-related claims fact-checked in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_406,Top five TikTok claims fact-checked in 2025,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_407,"2Baba, Annie did not reconcile as viral posts claim",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_408,Misleading! Muslims did not vandalise Christmas tree as claimed in viral post,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_409,"L’élection des députés en Côte d’Ivoire, un pilier de la démocratie",FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_410,Élections législatives en Côte d’Ivoire : un processus juridique et institutionnel en plusieurs étapes,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_411,Guinée : manipulation de l’opinion publique sur les réalisations routières du président de transition,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_412,Présidentielle 2025 en Guinée : L’UFR de Sidya Touré a-t-elle vraiment levé son mot d’ordre de boycott ?,FALSE,Dubawa,Website,English,2026-02-19
UG_FALSE_413,"No evidence the presidency met with Miyetti Allah members, as X user claimed",FALSE,Dubawa,Website,English,2026-02-19
